frame,face_id,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
684,0,22.754,0.98,1,-0.160,0.109,-0.003,0.191,0.037,1.54,0.53,1.38,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.99,1.21,1.07,0.00,0.15,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
685,0,22.787,0.98,1,-0.163,0.108,-0.004,0.194,0.036,1.54,0.50,1.31,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.95,1.20,1.08,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
686,0,22.821,0.98,1,-0.157,0.106,-0.003,0.190,0.038,1.55,0.49,1.30,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.96,1.21,1.07,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
687,0,22.854,0.98,1,-0.156,0.108,-0.002,0.194,0.037,1.61,0.52,1.26,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.92,1.12,1.09,0.00,0.24,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
688,0,22.887,0.98,1,-0.133,0.100,-0.001,0.192,0.038,1.62,0.51,1.31,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.89,1.04,1.07,0.00,0.30,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
689,0,22.920,0.98,1,-0.127,0.063,-0.001,0.194,0.037,1.58,0.51,1.32,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.78,0.97,1.07,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
690,0,22.954,0.98,1,-0.127,0.067,-0.003,0.191,0.039,1.50,0.51,1.22,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.80,0.94,1.04,0.00,0.42,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
691,0,22.987,0.98,1,-0.125,0.056,-0.003,0.193,0.039,1.45,0.49,1.17,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.84,0.98,1.00,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
692,0,23.020,0.98,1,-0.132,0.061,-0.004,0.193,0.040,1.44,0.47,1.14,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.90,0.94,0.96,0.00,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
693,0,23.054,0.98,1,-0.132,0.063,-0.004,0.193,0.040,1.50,0.49,1.13,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.89,0.93,0.95,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
694,0,23.087,0.98,1,-0.134,0.071,-0.002,0.193,0.039,1.50,0.53,1.17,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.88,0.96,0.93,0.00,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
695,0,23.120,0.98,1,-0.143,0.068,-0.004,0.194,0.038,1.50,0.56,1.18,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.83,1.05,0.92,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
696,0,23.154,0.98,1,-0.136,0.055,-0.005,0.192,0.040,1.46,0.58,1.14,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.86,1.08,0.92,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
697,0,23.187,0.98,1,-0.130,0.048,-0.004,0.193,0.040,1.47,0.58,1.12,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.82,1.04,0.94,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
698,0,23.220,0.98,1,-0.134,0.050,-0.005,0.193,0.039,1.41,0.56,1.08,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.83,1.03,0.99,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
699,0,23.254,0.98,1,-0.125,0.047,-0.007,0.192,0.040,1.36,0.53,1.11,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.76,1.02,1.04,0.00,0.32,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
700,0,23.287,0.98,1,-0.125,0.050,-0.005,0.191,0.040,1.33,0.50,1.15,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.75,1.02,1.06,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
701,0,23.320,0.98,1,-0.130,0.053,-0.007,0.193,0.040,1.37,0.53,1.15,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.74,0.99,1.03,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
702,0,23.354,0.98,1,-0.127,0.057,-0.004,0.192,0.039,1.34,0.47,1.14,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.75,0.95,1.00,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
703,0,23.387,0.98,1,-0.121,0.051,-0.006,0.193,0.038,1.33,0.45,1.09,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.73,0.92,0.96,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
704,0,23.420,0.98,1,-0.122,0.055,-0.004,0.193,0.038,1.31,0.42,1.18,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.72,0.90,0.95,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
705,0,23.454,0.98,1,-0.125,0.055,-0.005,0.193,0.038,1.31,0.43,1.25,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.73,0.96,0.95,0.00,0.22,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
706,0,23.487,0.98,1,-0.129,0.056,-0.005,0.192,0.039,1.37,0.49,1.30,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.75,1.04,1.03,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
707,0,23.520,0.98,1,-0.129,0.053,-0.004,0.194,0.039,1.39,0.55,1.27,3.09,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.82,1.09,1.06,0.00,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
708,0,23.553,0.98,1,-0.132,0.056,-0.005,0.193,0.038,1.46,0.60,1.29,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,1.13,1.04,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
709,0,23.587,0.98,1,-0.134,0.058,-0.005,0.190,0.040,1.45,0.57,1.28,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.85,1.15,0.97,0.00,0.19,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
710,0,23.620,0.98,1,-0.128,0.053,-0.003,0.190,0.040,1.52,0.56,1.25,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.84,1.23,0.91,0.00,0.17,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
711,0,23.653,0.98,1,-0.124,0.053,-0.003,0.191,0.039,1.53,0.55,1.25,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.92,1.23,0.90,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
712,0,23.687,0.98,1,-0.129,0.056,-0.002,0.191,0.039,1.46,0.47,1.24,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.94,1.19,0.93,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
713,0,23.720,0.98,1,-0.120,0.048,-0.004,0.189,0.040,1.45,0.42,1.18,3.27,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.95,1.11,0.98,0.00,0.34,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
714,0,23.753,0.98,1,-0.123,0.055,0.001,0.189,0.039,1.40,0.39,1.20,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.94,1.03,1.01,0.00,0.43,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
715,0,23.787,0.98,1,-0.125,0.056,-0.002,0.187,0.041,1.41,0.42,1.22,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.92,1.02,1.04,0.00,0.41,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
716,0,23.820,0.98,1,-0.124,0.056,0.001,0.188,0.040,1.40,0.39,1.31,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.90,0.94,1.03,0.00,0.32,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
717,0,23.853,0.98,1,-0.119,0.047,0.001,0.187,0.040,1.46,0.36,1.24,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.87,0.99,1.04,0.00,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
718,0,23.887,0.98,1,-0.121,0.054,0.003,0.187,0.039,1.50,0.40,1.25,2.70,0.00,0.00,0.00,0.00,0.00,0.01,0.82,0.85,1.00,1.04,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
719,0,23.920,0.98,1,-0.114,0.054,0.002,0.185,0.041,1.49,0.44,1.26,2.74,0.00,0.00,0.00,0.00,0.00,0.06,0.80,0.89,1.03,1.01,0.00,0.13,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
720,0,23.953,0.98,1,-0.115,0.051,0.000,0.187,0.041,1.44,0.42,1.30,2.81,0.00,0.00,0.00,0.00,0.00,0.06,0.76,0.91,1.00,1.00,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
721,0,23.987,0.98,1,-0.127,0.053,0.001,0.187,0.041,1.40,0.37,1.32,2.76,0.00,0.00,0.00,0.00,0.00,0.05,0.74,0.88,0.95,1.00,0.00,0.03,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
722,0,24.020,0.98,1,-0.126,0.058,0.002,0.186,0.041,1.42,0.33,1.30,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.83,0.96,1.04,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
723,0,24.053,0.98,1,-0.123,0.057,0.004,0.186,0.041,1.47,0.35,1.37,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.83,1.02,1.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
724,0,24.086,0.98,1,-0.129,0.054,0.004,0.187,0.041,1.50,0.41,1.37,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.82,1.05,0.99,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
725,0,24.120,0.98,1,-0.135,0.062,0.006,0.188,0.039,1.44,0.41,1.38,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.85,1.12,0.93,0.00,0.01,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
726,0,24.153,0.98,1,-0.129,0.044,0.003,0.187,0.041,1.47,0.45,1.38,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.80,1.10,0.95,0.00,0.01,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
727,0,24.186,0.98,1,-0.135,0.053,0.005,0.186,0.042,1.46,0.45,1.40,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.81,1.06,0.98,0.00,0.06,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
728,0,24.220,0.98,1,-0.140,0.061,0.005,0.187,0.040,1.54,0.48,1.46,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.80,1.01,1.00,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
729,0,24.253,0.98,1,-0.133,0.053,0.003,0.185,0.043,1.52,0.50,1.45,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.82,1.05,0.97,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
730,0,24.286,0.98,1,-0.132,0.054,0.006,0.187,0.042,1.50,0.53,1.47,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.83,1.16,0.98,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
731,0,24.320,0.98,1,-0.138,0.057,0.007,0.187,0.042,1.46,0.55,1.43,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.80,1.12,0.97,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
732,0,24.353,0.98,1,-0.135,0.055,0.009,0.188,0.041,1.44,0.53,1.38,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.74,1.07,0.95,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
733,0,24.386,0.98,1,-0.140,0.061,0.008,0.186,0.041,1.47,0.52,1.35,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.70,0.99,0.91,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
734,0,24.420,0.98,1,-0.136,0.055,0.005,0.186,0.042,1.48,0.48,1.33,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.64,0.98,0.90,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
735,0,24.453,0.98,1,-0.132,0.054,0.004,0.185,0.043,1.49,0.47,1.38,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.65,0.97,0.89,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
736,0,24.486,0.98,1,-0.137,0.058,0.006,0.186,0.042,1.44,0.40,1.40,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.66,1.03,0.90,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
737,0,24.520,0.98,1,-0.130,0.059,0.007,0.185,0.042,1.42,0.39,1.40,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.64,1.07,0.94,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
738,0,24.553,0.98,1,-0.130,0.062,0.007,0.185,0.041,1.39,0.38,1.36,2.72,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.67,1.04,0.97,0.00,0.05,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
739,0,24.586,0.98,1,-0.132,0.061,0.007,0.185,0.041,1.41,0.42,1.34,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.64,1.07,1.00,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
740,0,24.620,0.98,1,-0.130,0.052,0.004,0.184,0.043,1.40,0.44,1.34,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.72,1.12,0.95,0.00,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
741,0,24.653,0.98,1,-0.135,0.057,0.004,0.186,0.041,1.37,0.47,1.40,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.73,1.22,1.02,0.00,0.07,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
742,0,24.686,0.98,1,-0.129,0.051,0.006,0.185,0.042,1.40,0.48,1.39,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.78,1.18,1.03,0.00,0.08,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
743,0,24.719,0.98,1,-0.128,0.054,0.005,0.184,0.042,1.46,0.49,1.44,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.76,1.20,1.09,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
744,0,24.753,0.98,1,-0.130,0.045,0.007,0.187,0.042,1.53,0.48,1.47,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.71,1.18,1.08,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
745,0,24.786,0.98,1,-0.131,0.041,0.006,0.186,0.043,1.54,0.52,1.49,2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.72,1.23,1.06,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
746,0,24.819,0.98,1,-0.132,0.044,0.005,0.186,0.041,1.49,0.49,1.47,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.73,1.21,1.06,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
747,0,24.853,0.98,1,-0.134,0.058,0.008,0.185,0.041,1.44,0.48,1.42,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.74,1.19,1.04,0.00,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
748,0,24.886,0.98,1,-0.136,0.058,0.007,0.184,0.043,1.42,0.44,1.43,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.74,1.13,1.05,0.00,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
749,0,24.919,0.98,1,-0.138,0.059,0.005,0.186,0.042,1.47,0.46,1.46,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.75,1.13,1.05,0.00,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
750,0,24.953,0.98,1,-0.132,0.054,0.003,0.185,0.044,1.53,0.49,1.46,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.86,1.10,1.02,0.00,0.10,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
751,0,24.986,0.98,1,-0.136,0.047,0.006,0.189,0.042,1.55,0.48,1.47,2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.96,1.12,0.98,0.00,0.15,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
752,0,25.019,0.98,1,-0.133,0.048,0.006,0.189,0.041,1.51,0.45,1.40,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.88,1.04,1.12,0.95,0.00,0.26,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
753,0,25.053,0.98,1,-0.133,0.054,0.008,0.189,0.041,1.44,0.42,1.36,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.90,1.00,1.24,0.95,0.00,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
754,0,25.086,0.98,1,-0.133,0.056,0.010,0.188,0.041,1.45,0.43,1.34,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.97,1.28,0.93,0.00,0.37,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
755,0,25.119,0.98,1,-0.133,0.060,0.011,0.188,0.041,1.48,0.50,1.36,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.97,1.00,1.34,0.91,0.00,0.38,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00
756,0,25.153,0.98,1,-0.132,0.060,0.013,0.188,0.041,1.56,0.55,1.45,3.10,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.99,1.34,0.89,0.00,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
757,0,25.186,0.98,1,-0.135,0.068,0.014,0.187,0.040,1.58,0.50,1.46,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.91,1.35,0.91,0.00,0.31,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
758,0,25.219,0.98,1,-0.139,0.068,0.013,0.187,0.042,1.64,0.48,1.51,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.86,1.38,0.95,0.00,0.29,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
759,0,25.252,0.98,1,-0.135,0.070,0.016,0.185,0.043,1.66,0.48,1.48,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.85,1.35,1.01,0.00,0.23,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
760,0,25.286,0.98,1,-0.129,0.061,0.013,0.185,0.045,1.67,0.58,1.49,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.89,1.36,0.98,0.00,0.18,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
761,0,25.319,0.98,1,-0.132,0.063,0.016,0.187,0.043,1.62,0.61,1.48,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.89,1.34,0.99,0.00,0.12,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00
